unique_id,Indicator_id,Benzene_AQI646,Formald._AQI647,PM2.5_AQI365,NO2_AQI375,O3_AQI386,SO2_AQI383,TD,Measure,geo_type_name,geo_join_id,geo_place_name,Lat.,Long.,Year,time_period,start_date,Ranking_per_NYC Mean,Ranking_per_NAAQS,Ranking_Clean #1to#7_per NAAQS,Ranking_Clean #1to#7_per NYC Mean
167773,375,0,0,0,37.13,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2012,Annual Average 2013,12/1/12,C,A,6,4
213251,375,0,0,0,51.72,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2013,Winter 2013-14,12/1/13,E,B,5,2
213428,375,0,0,0,25.77,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2014,Summer 2014,6/1/14,B,A,6,5
213605,375,0,0,0,36.36,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2013,Annual Average 2014,12/1/13,C,A,6,4
336805,375,0,0,0,35.17,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2015,Annual Average 2015,1/1/15,C,A,6,4
336806,375,0,0,0,25.27,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2015,Summer 2015,6/1/15,B,A,6,5
336807,375,0,0,0,46.36,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2014,Winter 2014-15,12/1/14,D,A,6,3
412742,375,0,0,0,43.2,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2015,Winter 2015-16,12/1/15,D,A,6,3
412743,375,0,0,0,23.73,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2016,Summer 2016,5/31/16,B,A+,7,5
412744,375,0,0,0,33.52,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2015,Annual Average 2016,12/31/15,C,A,6,4
550075,375,0,0,0,24.42,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2017,Summer 2017,6/1/17,B,A+,7,5
550076,375,0,0,0,33.69,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2017,Annual Average 2017,1/1/17,C,A,6,4
550077,375,0,0,0,46.15,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2016,Winter 2016-17,12/1/16,D,A,6,3
603017,375,0,0,0,32.28,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2018,Annual Average 2018,1/1/18,C,A,6,4
603018,375,0,0,0,21.79,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2018,Summer 2018,6/1/18,B,A+,7,5
603019,375,0,0,0,45.29,0,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2017,Winter 2017-18,12/1/17,D,A,6,3
164882,383,0,0,0,0,0,9.9,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2008,Winter 2008-09,12/1/08,E,A+,7,2
164941,383,0,0,0,0,0,7.31,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2009,Winter 2009-10,12/1/09,D,A+,7,3
165059,383,0,0,0,0,0,3.98,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2011,Winter 2011-12,12/1/11,B,A+,7,5
165118,383,0,0,0,0,0,2.57,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2012,Winter 2012-13,12/1/12,A,A+,7,6
165000,383,0,0,0,0,0,8.54,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2010,Winter 2010-11,12/1/10,D,A+,7,3
213074,383,0,0,0,0,0,2.96,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2013,Winter 2013-14,12/1/13,A,A+,7,6
337854,383,0,0,0,0,0,1.21,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2014,Winter 2014-15,12/1/14,A,A+,7,6
405331,383,0,0,0,0,0,0.55,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2015,Winter 2015-16,12/1/15,A+,A+,7,7
121672,386,0,0,0,0,56.52,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2009,2-Year Summer Average 2009-2010,6/1/09,C,A,6,4
216446,386,0,0,0,0,53.32,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2009,Summer 2009,6/1/09,C,A,6,4
216447,386,0,0,0,0,68.62,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2010,Summer 2010,6/1/10,D,A,6,3
216449,386,0,0,0,0,68.7,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2012,Summer 2012,6/1/12,D,A,6,3
216450,386,0,0,0,0,63.76,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2013,Summer 2013,6/1/13,D,A,6,3
216451,386,0,0,0,0,64.6,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2014,Summer 2014,6/1/14,D,A,6,3
216448,386,0,0,0,0,67.74,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2011,Summer 2011,6/1/11,D,A,6,3
338277,386,0,0,0,0,65.84,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2015,Summer 2015,6/1/15,D,A,6,3
412099,386,0,0,0,0,69.14,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2016,Summer 2016,5/31/16,D,A,6,3
549432,386,0,0,0,0,62.4,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2017,Summer 2017,6/1/17,D,A,6,3
605335,386,0,0,0,0,63.98,0,0,Mean,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2018,Summer 2018,6/1/18,D,A,6,3
227596,646,1.35,0,0,0,0,0,0,Annual Average Concentration,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2011,2011,1/1/11,B,A,6,5
227537,647,0,2.1,0,0,0,0,0,Annual Average Concentration,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2011,2011,1/1/11,D,B,5,3
154588,643,0,0,0,0,0,0,22.3,per kmsq,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2005,2005,1/1/05,,,,
325269,643,0,0,0,0,0,0,20.8,per kmsq,CD,305,East New York and Starrett City (CD5),40.64867,-73.88010,2016,2016,1/1/16,,,,
170209,365,0,0,10.73,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2008,Annual Average 2009,12/1/08,D,C,4,3
170268,365,0,0,9.79,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,Annual Average 2010,12/1/09,C,C,4,4
170327,365,0,0,10.3,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2010,Annual Average 2011,12/1/10,D,C,4,3
170386,365,0,0,9.22,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,Annual Average 2012,12/1/11,C,C,4,4
170445,365,0,0,8.86,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2012,Annual Average 2013,12/1/12,C,B,5,4
214153,365,0,0,9.15,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2013,Annual Average 2014,12/1/13,C,C,4,4
334318,365,0,0,8.7,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Annual Average 2015,1/1/15,C,B,5,4
411103,365,0,0,7.71,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Annual Average 2016,12/31/15,C,B,5,4
547735,365,0,0,7.54,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2017,Annual Average 2017,1/1/17,C,B,5,4
606029,365,0,0,7.16,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2018,Annual Average 2018,1/1/18,B,B,5,5
169324,365,0,0,10.83,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,Summer 2009,6/1/09,D,C,4,3
169383,365,0,0,12,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2010,Summer 2010,6/1/10,D,D,3,3
169442,365,0,0,11.6,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,Summer 2011,6/1/11,D,C,4,3
169501,365,0,0,10.47,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2012,Summer 2012,6/1/12,D,C,4,3
169560,365,0,0,10.46,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2013,Summer 2013,6/1/13,D,C,4,3
213976,365,0,0,8.66,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2014,Summer 2014,6/1/14,C,B,5,4
334319,365,0,0,9.58,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Summer 2015,6/1/15,C,C,4,4
411102,365,0,0,8.28,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2016,Summer 2016,5/31/16,C,B,5,4
547734,365,0,0,9.07,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2017,Summer 2017,6/1/17,C,C,4,4
606030,365,0,0,8.53,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2018,Summer 2018,6/1/18,C,B,5,4
168439,365,0,0,13.4,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2008,Winter 2008-09,12/1/08,E,D,3,2
168498,365,0,0,9.89,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,Winter 2009-10,12/1/09,C,C,4,4
168557,365,0,0,12.67,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2010,Winter 2010-11,12/1/10,E,D,3,2
168616,365,0,0,9.35,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,Winter 2011-12,12/1/11,C,C,4,4
168675,365,0,0,10.45,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2012,Winter 2012-13,12/1/12,D,C,4,3
213799,365,0,0,12.04,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2013,Winter 2013-14,12/1/13,D,D,3,3
334320,365,0,0,9.46,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2014,Winter 2014-15,12/1/14,C,C,4,4
411101,365,0,0,8.13,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Winter 2015-16,12/1/15,C,B,5,4
547736,365,0,0,8.15,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2016,Winter 2016-17,12/1/16,C,B,5,4
606031,365,0,0,8.23,0,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2017,Winter 2017-18,12/1/17,C,B,5,4
165784,375,0,0,0,60.44,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2008,Winter 2008-09,12/1/08,E,B,5,2
165843,375,0,0,0,53.96,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,Winter 2009-10,12/1/09,E,B,5,2
165902,375,0,0,0,62.19,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2010,Winter 2010-11,12/1/10,F,B,5,1
166020,375,0,0,0,50.2,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2012,Winter 2012-13,12/1/12,D,B,5,3
166669,375,0,0,0,43.16,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,Summer 2009,6/1/09,D,A,6,3
166728,375,0,0,0,40.21,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2010,Summer 2010,6/1/10,C,A,6,4
166787,375,0,0,0,40.25,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,Summer 2011,6/1/11,C,A,6,4
166846,375,0,0,0,37.98,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2012,Summer 2012,6/1/12,C,A,6,4
166905,375,0,0,0,36.43,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2013,Summer 2013,6/1/13,C,A,6,4
167554,375,0,0,0,50.5,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2008,Annual Average 2009,12/1/08,D,B,5,3
167613,375,0,0,0,47.47,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,Annual Average 2010,12/1/09,D,A,6,3
167672,375,0,0,0,48.77,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2010,Annual Average 2011,12/1/10,D,A,6,3
167731,375,0,0,0,44.61,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,Annual Average 2012,12/1/11,D,A,6,3
165961,375,0,0,0,50.23,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,Winter 2011-12,12/1/11,D,B,5,3
167790,375,0,0,0,42.9,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2012,Annual Average 2013,12/1/12,D,A,6,3
213268,375,0,0,0,57.17,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2013,Winter 2013-14,12/1/13,E,B,5,2
213445,375,0,0,0,33.16,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2014,Summer 2014,6/1/14,C,A,6,4
213622,375,0,0,0,42.86,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2013,Annual Average 2014,12/1/13,D,A,6,3
336856,375,0,0,0,41.12,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Annual Average 2015,1/1/15,C,A,6,4
336857,375,0,0,0,32.13,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Summer 2015,6/1/15,C,A,6,4
336858,375,0,0,0,50.61,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2014,Winter 2014-15,12/1/14,D,B,5,3
412793,375,0,0,0,48.28,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Winter 2015-16,12/1/15,D,A,6,3
412794,375,0,0,0,30.78,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2016,Summer 2016,5/31/16,B,A,6,5
412795,375,0,0,0,39.87,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Annual Average 2016,12/31/15,C,A,6,4
550126,375,0,0,0,31.32,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2017,Summer 2017,6/1/17,C,A,6,4
550127,375,0,0,0,39.97,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2017,Annual Average 2017,1/1/17,C,A,6,4
550128,375,0,0,0,51.81,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2016,Winter 2016-17,12/1/16,E,B,5,2
603068,375,0,0,0,37.49,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2018,Annual Average 2018,1/1/18,C,A,6,4
603069,375,0,0,0,27.96,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2018,Summer 2018,6/1/18,B,A,6,5
603070,375,0,0,0,50.89,0,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2017,Winter 2017-18,12/1/17,D,B,5,3
164899,383,0,0,0,0,0,16.51,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2008,Winter 2008-09,12/1/08,F,A+,7,1
164958,383,0,0,0,0,0,11.82,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,Winter 2009-10,12/1/09,F,A+,7,1
165076,383,0,0,0,0,0,7.34,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,Winter 2011-12,12/1/11,D,A+,7,3
165135,383,0,0,0,0,0,4.79,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2012,Winter 2012-13,12/1/12,B,A+,7,5
165017,383,0,0,0,0,0,14.78,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2010,Winter 2010-11,12/1/10,F,A+,7,1
213091,383,0,0,0,0,0,6.18,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2013,Winter 2013-14,12/1/13,C,A+,7,4
337871,383,0,0,0,0,0,2.31,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2014,Winter 2014-15,12/1/14,A,A+,7,6
405348,383,0,0,0,0,0,0.79,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Winter 2015-16,12/1/15,A+,A+,7,7
121689,386,0,0,0,0,53.4,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,2-Year Summer Average 2009-2010,6/1/09,C,A,6,4
216550,386,0,0,0,0,65.12,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,Summer 2011,6/1/11,D,A,6,3
216548,386,0,0,0,0,49.88,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2009,Summer 2009,6/1/09,C,A,6,4
216549,386,0,0,0,0,65.34,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2010,Summer 2010,6/1/10,D,A,6,3
216551,386,0,0,0,0,65.82,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2012,Summer 2012,6/1/12,D,A,6,3
216552,386,0,0,0,0,60.42,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2013,Summer 2013,6/1/13,D,A,6,3
216553,386,0,0,0,0,61,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2014,Summer 2014,6/1/14,D,A,6,3
338294,386,0,0,0,0,62.46,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2015,Summer 2015,6/1/15,D,A,6,3
412116,386,0,0,0,0,65.5,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2016,Summer 2016,5/31/16,D,A,6,3
549449,386,0,0,0,0,58.36,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2017,Summer 2017,6/1/17,C,A,6,4
605352,386,0,0,0,0,60.98,0,0,Mean,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2018,Summer 2018,6/1/18,D,A,6,3
227613,646,1.64,0,0,0,0,0,0,Annual Average Concentration,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,2011,1/1/11,C,A,6,4
227554,647,0,2.3,0,0,0,0,0,Annual Average Concentration,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2011,2011,1/1/11,D,C,4,3
154605,643,0,0,0,0,0,0,37.1,per kmsq,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2005,2005,1/1/05,,,,
325286,643,0,0,0,0,0,0,38.6,per kmsq,CD,404,Elmhurst and Corona (CD4),40.73497,-73.86497,2016,2016,1/1/16,,,,
170187,365,0,0,10.64,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2008,Annual Average 2009,12/1/08,D,C,4,3
170246,365,0,0,9.6,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2009,Annual Average 2010,12/1/09,C,C,4,4
170305,365,0,0,10.41,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2010,Annual Average 2011,12/1/10,D,C,4,3
170364,365,0,0,9.03,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2011,Annual Average 2012,12/1/11,C,C,4,4
170423,365,0,0,8.66,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2012,Annual Average 2013,12/1/12,C,B,5,4
214131,365,0,0,8.91,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2013,Annual Average 2014,12/1/13,C,B,5,4
334252,365,0,0,9.08,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2015,Annual Average 2015,1/1/15,C,C,4,4
411037,365,0,0,7.46,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2015,Annual Average 2016,12/31/15,C,B,5,4
547669,365,0,0,7.37,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2017,Annual Average 2017,1/1/17,B,B,5,5
605963,365,0,0,6.97,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2018,Annual Average 2018,1/1/18,B,B,5,5
169302,365,0,0,10.24,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2009,Summer 2009,6/1/09,D,C,4,3
169361,365,0,0,11.75,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2010,Summer 2010,6/1/10,D,C,4,3
169420,365,0,0,11.28,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2011,Summer 2011,6/1/11,D,C,4,3
169479,365,0,0,10.12,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2012,Summer 2012,6/1/12,D,C,4,3
169538,365,0,0,10.06,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2013,Summer 2013,6/1/13,D,C,4,3
213954,365,0,0,8.64,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2014,Summer 2014,6/1/14,C,B,5,4
334253,365,0,0,9.65,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2015,Summer 2015,6/1/15,C,C,4,4
411036,365,0,0,7.84,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2016,Summer 2016,5/31/16,C,B,5,4
547668,365,0,0,9.2,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2017,Summer 2017,6/1/17,C,C,4,4
605964,365,0,0,8.29,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2018,Summer 2018,6/1/18,C,B,5,4
168417,365,0,0,13.65,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2008,Winter 2008-09,12/1/08,E,D,3,2
168476,365,0,0,10.29,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2009,Winter 2009-10,12/1/09,D,C,4,3
168535,365,0,0,13.35,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2010,Winter 2010-11,12/1/10,E,D,3,2
168594,365,0,0,8.91,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2011,Winter 2011-12,12/1/11,C,B,5,4
168653,365,0,0,10.59,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2012,Winter 2012-13,12/1/12,D,C,4,3
213777,365,0,0,12.16,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2013,Winter 2013-14,12/1/13,D,D,3,3
334254,365,0,0,10.09,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2014,Winter 2014-15,12/1/14,D,C,4,3
411035,365,0,0,8.27,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2015,Winter 2015-16,12/1/15,C,B,5,4
547670,365,0,0,8.04,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2016,Winter 2016-17,12/1/16,C,B,5,4
605965,365,0,0,8.1,0,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2017,Winter 2017-18,12/1/17,C,B,5,4
165762,375,0,0,0,51.36,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2008,Winter 2008-09,12/1/08,D,B,5,3
165821,375,0,0,0,41.38,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2009,Winter 2009-10,12/1/09,D,A,6,3
165880,375,0,0,0,47.75,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2010,Winter 2010-11,12/1/10,D,A,6,3
165939,375,0,0,0,40.83,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2011,Winter 2011-12,12/1/11,C,A,6,4
165998,375,0,0,0,41.3,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2012,Winter 2012-13,12/1/12,D,A,6,3
166647,375,0,0,0,33.11,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2009,Summer 2009,6/1/09,C,A,6,4
166706,375,0,0,0,32.86,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2010,Summer 2010,6/1/10,C,A,6,4
166765,375,0,0,0,31.32,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2011,Summer 2011,6/1/11,C,A,6,4
167709,375,0,0,0,36.74,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2011,Annual Average 2012,12/1/11,C,A,6,4
166824,375,0,0,0,29.52,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2012,Summer 2012,6/1/12,B,A,6,5
166883,375,0,0,0,26.02,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2013,Summer 2013,6/1/13,B,A,6,5
167532,375,0,0,0,41.45,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2008,Annual Average 2009,12/1/08,D,A,6,3
167591,375,0,0,0,37.11,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2009,Annual Average 2010,12/1/09,C,A,6,4
167650,375,0,0,0,38.71,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2010,Annual Average 2011,12/1/10,C,A,6,4
167768,375,0,0,0,33.76,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2012,Annual Average 2013,12/1/12,C,A,6,4
213246,375,0,0,0,44.84,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2013,Winter 2013-14,12/1/13,D,A,6,3
213423,375,0,0,0,27.88,0,0,0,Mean,CD,212,Williamsbridge and Baychester (CD12),40.87769,-73.85661,2014,Summer 2014,6/1/14,B,A,6,5
